dist,area
24,16977.4
5,25384.13
0,0.0
3,0.0
5,29983.800000000003
16,36192.88
16,31930.719999999998
10,127673.82999999996
30,69461.47
38,90097.94
21,11914.0
27,47457.78
27,47457.78
33,48267.0
1,0.0
1,8173.029999999999
20,15332.65
5,11329.449999999997
46,65256.43
8,9200.899999999998
68,877.8
50,2477.19
8,0.0
18,60000.6
0,0.0
2,8190.7
0,332.3
4,438.0
20,3248.67
47,19931.68
9,0.0
16,71608.88
29,57701.36
17,3831.4
31,19157.1
2,0.0
15,12467.250000000002
37,10057.6
9,43230.43
0,0.0
36,48896.09999999999
37,27970.739999999998
22,36912.5
22,36912.5
47,16984.03
47,16984.03
59,26939.1
59,26939.1
59,26939.1
26,62273.42
26,62273.42
93,18355.4
35,41117.840000000004
66,20502.26
18,50705.64000000001
118,4449.0
14,63329.80000000002
14,105156.2
15,56024.25
1,66746.09999999999
25,14213.7
2,18252.809999999998
51,30909.710000000003
3,57573.6
3,0.0
38,78637.12000000001
9,39008.399999999994
29,16769.399999999998
24,15350.630000000001
13,48789.29
27,0.0
27,0.0
30,5982.63
16,52265.37
51,24074.29
1,6366.0
9,17431.05
9,17431.05
9,17431.05
9,17431.05
16,52265.37
16,52265.37
30,5982.63
15,23230.2
30,80612.82999999999
36,11992.799999999997
36,11992.799999999997
36,11992.799999999997
36,11992.799999999997
8,52657.6
33,51571.74999999999
33,51571.74999999999
33,51571.74999999999
33,51571.74999999999
17,0.0
1,85194.05
42,44847.64000000001
42,44847.64000000001
42,44847.64000000001
8,81980.81000000001
8,81980.81000000001
8,81980.81000000001
8,81980.81000000001
8,50589.270000000004
16,54073.3
2,0.0
0,0.0
5,0.0
9,73829.56
31,38647.810000000005
9,3453.38
4,19696.25
0,23693.5
21,49553.69999999999
29,46795.64999999998
7,37453.72
13,0.0
0,42.0
8,25003.199999999997
6,39275.9
30,80612.82999999999
32,23796.56
29,54979.66000000001
0,0.0
25,0.0
43,73217.71999999999
4,40824.4
29,54979.66000000001
16,58882.07
24,7576.74
22,2833.64
1,0.0
30,69461.47
8,41733.2
24,12139.9
35,16678.63
13,1557.26
2,0.0
2,3617.5
0,0.0
3,4346.7
21,69320.01
40,3146.2
20,7106.4
1,0.0
23,25474.45
9,59537.399999999994
16,2319.5
7,17641.5
1,3317.0
50,10158.759999999998
7,6895.599999999999
1,1260.22
132,12512.74
33,23223.62
18,57290.700000000004
28,16813.46
1,0.0
49,37125.2
9,51235.68
68,9649.869999999999
39,44260.58
37,50498.1
27,61025.600000000006
8,0.0
54,11741.85
54,11741.85
54,11741.85
14,73876.7
3,1800.9
0,0.0
9,7696.599999999999
42,36011.21
25,36986.7
37,0.0
18,39938.0
29,2998.4
3,2076.7599999999998
27,45035.700000000004
21,24627.870000000003
32,32465.140000000003
4,10235.7
12,67371.9
28,23080.41
0,0.0
0,0.0
9,55728.700000000004
0,1893.7999999999997
0,0.0
14,44994.9
0,0.0
10,42685.579999999994
14,37295.71
11,51316.78999999999
15,18776.9
2,0.0
27,45035.700000000004
22,8935.900000000001
25,54193.0
2,7133.38
4,0.0
19,28210.01
33,48267.0
6,64696.0
9,43457.96000000001
38,27931.4
13,0.0
2,34416.57
2,0.0
5,16326.7
3,2393.25
7,0.0
2,2738.9999999999995
14,12804.84
0,6122.0
9,43457.96000000001
0,30783.8
7,39769.48
12,54061.479999999996
35,9285.06
44,53674.38
44,53674.38
44,53674.38
38,27931.4
15,65469.02
4,438.0
18,22713.199999999997
0,0.0
12,10689.11
11,0.0
2,22071.37
53,6686.7
37,10057.6
4,1566.4
4,3458.1
17,36904.71
1,4598.79
4,25640.73
0,1524.5
43,14292.27
5,8324.15
38,204942.16999999998
3,0.0
0,0.0
18,4421.3
23,59335.49
3,5160.59
29,41284.7
26,12542.800000000001
14,25702.499999999996
16,54073.3
41,32254.0
47,0.0
20,99656.46
21,24437.710000000003
7,2233.5
3,0.0
9,16114.100000000002
3,3064.18
135,4446.719999999999
0,0.0
0,0.0
0,0.0
30,9418.4
8,56362.420000000006
11,2091.1
0,0.0
0,0.0
0,0.0
18,57970.770000000004
39,44260.58
36,48896.09999999999
36,48896.09999999999
19,28210.01
20,29059.960000000003
13,68431.9
75,19480.9
20,43778.05999999999
33,76056.89
28,51855.9
14,119675.34999999999
15,49371.5
19,28210.01
4,23277.79
34,0.0
19,76333.8
20,46111.369999999995
21,69320.01
19,35058.2
0,0.0
10,36823.5
5,34620.6
4,11211.7
20,30938.380000000005
53,58071.54000000001
6,56669.81
40,60477.26
0,0.0
0,29553.199999999997
0,26948.600000000002
8,39155.32
19,53883.45999999999
2,5465.4
51,29509.79
47,5788.61
47,5788.61
67,13073.059999999998
67,13073.059999999998
26,88321.69999999998
26,88321.69999999998
26,88321.69999999998
30,15338.27
51,36219.560000000005
51,36219.560000000005
51,36219.560000000005
51,36219.560000000005
17,36904.71
17,36904.71
17,36904.71
2,7924.43
2,27547.7
18,101246.6
11,48649.4
6,26072.42
0,24249.12
6,19429.1
6,19461.600000000002
47,42222.7
0,146.2
9,53511.700000000004
36,9090.6
13,12552.4
2,7924.43
6,43741.8
1,30284.7
3,1500.5
9,71128.83
8,0.0
1,11946.0
24,47661.80999999999
51,61478.8
24,33073.8
17,51276.7
13,12552.4
11,48649.4
36,9090.6
21,11914.0
8,8374.0
7,2806.7
1,8887.18
5,0.0
7,28035.250000000004
0,0.0
19,12681.570000000002
17,36904.71
15,6402.0
8,32787.7
0,0.0
12,17637.83
25,51077.7
10,22476.1
0,0.0
17,49793.84
5,5587.0
0,0.0
7,2806.7
35,544.37
37,50498.1
17,3931.0
4,2239.14
3,17277.399999999998
14,0.0
1,11947.0
27,58228.5
25,0.0
6,36692.600000000006
117,14145.65
1,8900.740000000002
4,0.0
93,18355.4
56,139858.47
72,58185.50000000001
6,67327.8
116,12512.74
31,0.0
72,58185.50000000001
7,0.0
102,15472.86
30,13747.130000000001
27,4326.0
28,44143.29
13,1804.6
8,42811.5
72,58185.50000000001
7,18245.550000000003
0,84607.93999999999
22,44079.259999999995
18,0.0
1,0.0
32,35008.799999999996
13,50629.8
19,5484.9
29,2998.4
58,23031.6
0,471.14
4,2239.14
27,49315.33999999999
3,6968.5
47,34718.60999999999
7,17000.8
51,61478.8
22,31054.900000000005
19,24479.31
26,68576.61
6,176.1
19,40323.299999999996
0,6748.4
4,9370.0
4,2239.14
32,4215.6
0,0.0
60,72338.01000000001
1,533.2
0,1073.0
9,6094.749999999999
23,13417.5
0,0.0
9,19252.6
12,23221.600000000002
98,19190.079999999998
0,0.0
1,650.0
0,0.0
38,16125.68
28,74013.63
38,73542.6
24,42949.33
10,72785.74
51,30909.710000000003
8,61966.810000000005
3,18645.299999999996
8,37721.79
28,87587.40000000001
29,71744.49999999999
48,50526.89
9,6094.749999999999
19,65732.20999999999
11,45484.7
2,0.0
7,18245.550000000003
19,21718.570000000003
103,4312.89
9,16941.6
23,28444.03
23,49993.97
5,45893.420000000006
9,47669.100000000006
16,234145.27
52,29833.34
15,6402.0
9,15758.5
5,3064.18
31,3766.3999999999996
37,50498.1
20,8834.529999999999
27,0.0
10,15939.44
4,43266.380000000005
38,90097.94
9,6094.749999999999
28,74013.63
1,35596.3
0,7638.0
1,0.0
81,4446.719999999999
15,43904.51
15,42569.81
0,0.0
38,20795.2
5,40586.630000000005
4,2239.14
5,16054.0
42,114407.65
41,15578.500000000002
12,4775.599999999999
14,149109.09000000003
44,34535.64
1,337.7
9,48239.90000000001
72,58185.50000000001
34,0.0
18,28740.3
8,580.0
68,23654.780000000002
0,0.0
60,37856.08
53,2957.8
4,7384.700000000001
6,8048.58
23,49993.97
27,5224.98
48,24163.68
13,9434.230000000001
1,0.0
42,114407.65
10,72785.74
6,28083.0
23,31872.4
21,30833.3
3,2175.4
52,29833.34
37,61916.15
16,64798.619999999995
0,2212.1
19,76333.8
3,1206.5
10,39132.73
4,53065.6
44,66085.59
42,27636.480000000003
17,49793.84
7,24519.440000000002
8,8374.0
6,8048.58
39,44260.58
13,82867.06
21,23911.160000000003
30,9418.4
58,23031.6
14,70345.09999999999
55,13373.09
10,44590.100000000006
7,28885.5
3,22037.8
9,44708.439999999995
20,8059.400000000001
23,49993.97
13,374.4
12,3188.3
4,5719.7
20,46111.369999999995
58,23031.6
17,157489.2
1,28776.64
10,20510.2
59,8558.130000000001
0,0.0
5,40586.630000000005
25,515.3
0,0.0
1,1827.7
8,21928.84
21,6339.0599999999995
35,20923.199999999997
28,54150.46
28,44143.29
23,43356.72
59,8558.130000000001
12,4775.599999999999
17,31227.100000000002
0,1050.6000000000001
4,51446.0
0,0.0
1,0.0
7,34678.7
0,0.0
12,71782.57
13,658.7
0,18970.750000000004
19,0.0
0,0.0
7,15168.2
8,83227.6
3,41866.09
4,24905.100000000006
6,0.0
6,0.0
2,0.0
13,0.0
2,25550.899999999998
1,33317.38
5,27047.1
0,0.0
5,2825.1
13,0.0
13,0.0
5,1970.0
0,0.0
40,1058.9
15,0.0
15,0.0
7,30437.33
5,23005.600000000002
5,23005.600000000002
14,12316.3
3,41866.09
5,18946.2
7,32586.48
7,50104.12000000001
7,15903.300000000001
0,0.0
8,3921.8999999999996
16,28261.9
14,4464.9
7,32586.48
15,39161.399999999994
26,9591.18
4,56478.44
2,22676.199999999997
6,30409.600000000002
30,5355.599999999999
1,65722.22
3,48133.799999999996
0,5955.91
0,0.0
2,20222.33
2,20222.33
23,0.0
7,44224.90000000001
0,1050.6000000000001
34,555.1
0,0.0
5,41839.41
15,39161.399999999994
2,0.0
29,3004.5
4,0.0
3,0.0
0,0.0
10,15887.25
3,34019.71
12,71782.57
38,30058.300000000003
38,30058.300000000003
6,0.0
0,6460.1
2,0.0
3,48133.799999999996
8,102928.96999999997
19,47377.600000000006
2,0.0
12,27494.489999999998
3,27876.8
0,0.0
3,66826.55
0,0.0
4,77090.2
4,77090.2
4,77090.2
7,30437.33
15,0.0
8,12039.1
27,6804.9
3,26205.2
7,30437.33
1,63776.020000000004
2,7747.4
1,14160.800000000001
0,0.0
3,23073.099999999995
9,23867.199999999997
2,7747.4
8,3921.8999999999996
2,0.0
8,9000.63
25,7247.1
2,7747.4
0,0.0
8,0.0
3,17900.6
16,16723.91
7,5071.5
29,3004.5
16,16723.91
2,14235.580000000002
3,15971.9
2,11908.71
5,12937.45
2,50416.70000000001
8,57964.13
0,0.0
0,37942.4
0,29275.200000000004
0,0.0
21,5602.299999999998
20,7303.0
38,8267.5
38,8267.5
1,0.0
5,39140.58
3,560.9
6,0.0
8,0.0
5,29159.300000000003
1,0.0
4,19612.4
3,18311.4
0,0.0
7,32723.5
5,100813.17999999998
7,32402.820000000003
4,66083.1
7,0.0
1,0.0
12,35956.60000000001
12,35956.60000000001
12,35956.60000000001
12,35956.60000000001
2,65571.12
0,5734.1
1,0.0
8,0.0
1,0.0
3,66826.55
26,17077.5
30,39407.88
8,0.0
13,78825.7
3,72086.55000000002
5,65377.700000000004
3,560.9
25,7247.1
8,39217.729999999996
8,39217.729999999996
8,39217.729999999996
1,18780.9
34,26794.3
2,49473.200000000004
9,13114.999999999998
5,15345.08
7,51019.05
7,0.0
5,65377.700000000004
4,24905.100000000006
2,27894.579999999998
29,3004.5
0,0.0
3,22963.25
0,39466.9
6,28831.999999999996
7,32402.820000000003
26,17077.5
0,43173.17
4,29495.23
4,24905.100000000006
12,38302.5
0,0.0
6,415.32
9,0.0
26,47127.20000000001
1,52863.17
8,39217.729999999996
1,30971.07
29,3004.5
4,0.0
4,12086.84
30,39407.88
4,29495.23
4,29495.23
29,3004.5
3,32154.2
5,12937.45
26,17077.5
12,32417.829999999998
6,62234.61
0,9104.6
0,11506.7
29,3004.5
4,29495.23
7,29220.25
0,0.0
1,26486.200000000004
10,4840.3
2,5479.9
0,0.0
1,52100.5
4,51096.42999999999
8,58083.590000000004
0,0.0
1,11184.400000000001
30,39407.88
30,3680.9
7,29220.25
0,47475.33999999999
2,66647.08
3,86404.02
29,18988.8
0,0.0
5,29159.300000000003
0,0.0
0,46219.73999999999
13,19967.100000000002
35,47392.19999999999
3,12311.5
22,17269.7
1,62208.2
12,45589.299999999996
12,56831.799999999996
27,23120.8
38,85081.5
39,49785.19999999999
13,63949.96
14,39405.5
17,22090.0
4,0.0
10,15499.900000000001
6,8719.8
44,44507.41999999999
29,63596.100000000006
4,29255.559999999998
10,75910.75000000001
10,0.0
4,77274.4
24,40499.5
9,64877.5
3,0.0
27,83610.40000000001
35,20300.6
0,0.0
2,18167.73
4,61361.9
5,36729.45
4,47955.92
7,72064.1
5,2190.8
42,27210.199999999997
5,23984.870000000003
7,50254.560000000005
12,68661.41
3,79179.06000000001
11,3115.7999999999997
18,0.0
11,0.0
48,35078.0
35,20300.6
9,44014.32
5,50539.92
6,0.0
48,35078.0
4,7884.0
6,0.0
23,38163.50000000001
39,49785.19999999999
39,49785.19999999999
39,49785.19999999999
39,49785.19999999999
2,13242.28
9,83563.21
2,0.0
12,0.0
54,37770.6
23,69627.36
7,51401.4
20,25888.16
4,2501.0
2,0.0
3,1193.1
7,0.0
6,263.3
2,156.8
4,1123.5
0,0.0
12,107513.21
6,64094.5
20,26587.25
20,26587.25
12,56831.799999999996
27,31561.4
29,15131.48
16,81571.79000000001
13,22937.800000000003
23,30318.5
22,33583.6
10,2618.1
4,1123.5
5,34085.2
5,74214.42
8,32124.710000000003
4,47955.92
3,2615.6
25,40480.31999999999
11,16481.3
29,26970.27
4,43479.8
3,30536.889999999996
57,39408.59000000001
57,39408.59000000001
57,39408.59000000001
57,39408.59000000001
16,102488.04
13,43091.22
5,18551.449999999997
3,52196.92999999999
13,23764.82
19,31971.66
23,101094.4
23,101094.4
23,101094.4
5,18551.449999999997
5,18551.449999999997
52,36818.69
9,99081.49999999999
3,6693.5
1,10321.900000000001
13,23764.82
2,0.0
12,18820.9
7,53636.3
34,94392.82000000002
26,15039.8
39,20376.999999999996
39,52093.600000000006
39,52093.600000000006
39,52093.600000000006
51,0.0
13,22937.800000000003
22,0.0
16,0.0
67,26653.4
15,24967.71
16,37881.100000000006
3,2360.1
55,57348.96000000001
11,0.0
6,61655.03
13,22730.179999999997
21,54446.55
35,50509.0
3,79179.06000000001
41,113136.4
51,0.0
55,57348.96000000001
9,60561.21000000001
10,55971.590000000004
3,2615.6
3,0.0
23,69627.36
0,0.0
0,0.0
0,0.0
0,0.0
71,49161.549999999996
71,49161.549999999996
71,49161.549999999996
71,49161.549999999996
71,49161.549999999996
71,49161.549999999996
16,0.0
3,0.0
17,12301.8
17,12301.8
17,12301.8
17,12301.8
30,43047.21000000001
30,43047.21000000001
30,43047.21000000001
40,70692.21
29,15131.48
5,28675.549999999996
5,28675.549999999996
8,720.2
15,70490.34
8,112430.55999999998
2,15219.900000000001
3,0.0
51,0.0
51,0.0
84,27027.480000000007
84,27027.480000000007
39,107368.40000000001
39,107368.40000000001
0,0.0
7,43196.41
8,66865.04000000001
7,43196.41
5,35794.9
14,60529.62
13,360.0
2,21687.3
4,0.0
5,0.0
41,47013.700000000004
7,36332.4
5,50539.92
39,20376.999999999996
36,6971.4
36,6971.4
12,0.0
74,47657.98000000001
29,26970.27
11,0.0
10,67071.45999999999
10,67071.45999999999
27,31561.4
51,0.0
8,0.0
9,11078.359999999999
15,32950.560000000005
7,43196.41
48,35078.0
8,52757.11
37,47360.42999999999
11,46373.90000000001
4,67705.41
16,97331.51000000001
11,0.0
0,0.0
42,27210.199999999997
6,84936.29999999999
5,19725.1
90,28773.71
52,36818.69
4,0.0
6,27062.4
56,23515.0
40,19550.86
40,19550.86
40,19550.86
40,19550.86
22,56403.44
3,0.0
7,27101.010000000002
9,10194.900000000001
6,60614.50000000001
9,40212.10999999999
3,36697.1
26,15039.8
40,29473.280000000002
44,30353.399999999998
51,0.0
51,0.0
51,0.0
1,0.0
19,47531.649999999994
10,0.0
18,224.7
7,17110.8
18,99504.0
12,25388.8
11,0.0
0,0.0
10,15499.900000000001
87,53556.18
16,97331.51000000001
23,21390.820000000003
39,70179.6
8,52757.11
56,62544.06000000001
56,62544.06000000001
37,47360.42999999999
125,36377.1
20,39481.600000000006
5,50539.92
13,63949.96
20,92622.40000000001
1,0.0
3,45879.79
4,7884.0
5,74281.70000000001
47,66700.33
9,49442.00000000001
15,34568.2
6,84936.29999999999
28,0.0
23,448.4
1,2757.0
1,10044.400000000001
28,43864.48
28,43864.48
28,74778.90000000001
1,0.0
6,34398.049999999996
6,34398.049999999996
1,1583.05
67,26653.4
46,14002.199999999999
46,14002.199999999999
1,1583.05
28,90456.55
18,0.0
16,81571.79000000001
9,58957.009999999995
0,0.0
0,0.0
61,79304.0
1,0.0
56,62544.06000000001
12,47500.399999999994
12,47500.399999999994
12,47500.399999999994
6,34398.049999999996
14,68726.39
14,68726.39
2,24143.36
2,24143.36
2,24143.36
46,14002.199999999999
13,63949.96
0,0.0
5,0.0
89,44315.07000000001
26,26970.1
34,45153.51
12,134514.05
18,11369.4
4,2501.0
48,27741.6
1,0.0
60,44811.87
12,134514.05
3,132.2
14,26633.4
55,40098.15000000001
1,13521.119999999999
0,0.0
16,55364.5
58,0.0
12,84397.21
38,30239.15
87,53556.18
15,104759.9
16,55364.5
35,20300.6
2,13242.28
8,5556.999999999999
87,53556.18
13,22730.179999999997
3,26495.510000000002
10,71559.04000000001
1,1934.5
39,73652.96
7,86711.40000000001
5,43955.100000000006
18,47531.649999999994
47,23981.5
15,80219.3
2,22107.8
6,42470.6
0,0.0
45,5210.500000000001
26,80375.5
87,53556.18
7,47578.7
6,97271.39
4,29255.559999999998
11,0.0
22,47896.1
39,73652.96
87,53556.18
12,30887.11
6,7182.0
5,0.0
27,113771.8
22,33583.6
5,132.2
1,0.0
1,26578.6
1,13521.119999999999
26,80375.5
60,44811.87
38,30239.15
5,12678.249999999998
55,40098.15000000001
27,113771.8
4,43479.8
4,93788.13
43,61160.71000000002
16,59038.600000000006
34,25492.350000000002
7,17110.8
6,42470.6
39,73652.96
12,0.0
34,68257.8
4,68615.5
1,0.0
29,39706.909999999996
23,101094.4
26,51167.399999999994
7,47578.7
15,349.8
94,19777.75
10,13238.3
16,55364.5
4,29255.559999999998
0,9048.6
21,49124.5
26,80375.5
1,26578.6
8,66865.04000000001
7,86711.40000000001
38,30239.15
12,30887.11
2,35874.700000000004
20,16593.899999999998
9,36299.50000000001
19,47531.649999999994
7,47578.7
64,30002.2
2,0.0
7,0.0
9,17927.72
7,47578.7
57,39491.5
39,35653.90000000001
5,0.0
2,0.0
26,51167.399999999994
6,42470.6
39,35653.90000000001
2,0.0
25,34861.49999999999
16,55364.5
7,33104.35
27,3000.8
35,47392.19999999999
5,11019.499999999998
23,448.4
5,39495.869999999995
3,0.0
8,61552.58
26,51167.399999999994
8,720.2
0,2549.0
6,42470.6
6,5037.17
1,4164.099999999999
3,0.0
13,23833.2
2,0.0
16,6291.7
90,36184.71
15,23939.899999999998
11,23099.2
11,23099.2
18,188.3
24,57775.77
12,44703.3
10,0.0
0,0.0
4,18675.66
32,41881.5
10,72036.66
8,32671.620000000003
80,26739.82
45,92905.95
9,11162.400000000001
19,2985.7
20,54498.01
19,22614.800000000003
3,8344.3
50,5269.7
44,17487.48
4,74132.57
26,52111.26
0,0.0
16,13837.6
0,6117.3
12,1894.5
5,8486.599999999999
3,372.4
10,57064.79000000001
45,32189.010000000002
6,4213.4
89,34551.24
60,21958.8
24,76301.5
55,0.0
26,74034.15
13,2523.2
17,48034.399999999994
59,43946.100000000006
5,39166.700000000004
35,30151.95
1,1724.1
4,20056.1
12,0.0
66,39024.89
12,35389.8
18,188.3
7,5460.4
14,21165.07
62,59250.83000000002
44,0.0
10,16487.0
44,0.0
14,2317.5
29,9974.349999999999
6,16004.499999999998
4,67692.7
0,3538.5
39,73652.20000000001
39,73652.20000000001
86,9736.7
4,57.4
3,24541.93
7,33318.020000000004
43,55198.8
43,55198.8
6,49209.69999999999
11,17298.84
26,74034.15
61,41563.8
6,96035.09999999999
10,74573.50000000001
10,23406.59
50,44345.1
20,46705.36
1,64890.29999999999
19,50241.2
14,21165.07
13,3894.0
6,0.0
13,35852.45
0,3047.4
12,44703.3
8,68823.16
3,7418.320000000001
6,41554.1
27,0.0
10,72036.66
58,12170.2
45,92905.95
2,1112.1
57,30456.75
9,40484.0
45,22688.0
0,0.0
6,13073.6
9,0.0
19,48663.22
12,47311.5
18,39836.590000000004
90,36184.71
4,3882.1
27,56621.130000000005
14,86302.1
18,50035.93000000001
22,19316.7
27,8912.7
27,8912.7
27,8912.7
27,8912.7
27,8912.7
3,40491.03
18,9928.3
3,4884.4
19,106244.29999999999
13,3894.0
16,13229.0
25,76251.86
9,2873.0
1,584.7
6,65968.90000000001
6,47872.27
41,140267.90000000002
33,68394.35
2,0.0
0,14740.0
36,51355.29
49,42466.71000000001
4,36671.14
57,30456.75
68,22808.300000000003
3,0.0
10,72036.66
1,28636.999999999996
0,0.0
14,73114.09999999999
66,43822.8
66,43822.8
66,43822.8
66,43822.8
52,2974.8
17,0.0
18,50035.93000000001
1,43080.409999999996
8,13478.7
15,52351.00000000001
45,22688.0
53,36643.399999999994
48,24239.779999999995
14,40755.39
8,68823.16
6,65968.90000000001
45,22688.0
67,66577.84
50,19878.0
62,97509.65
22,19316.7
8,45056.0
3,62510.69999999999
10,29563.71
4,18675.66
0,0.0
13,95588.31000000001
0,0.0
50,19878.0
12,74559.75
2,1307.6
39,19686.11
45,22688.0
11,0.0
8,36888.79
0,0.0
12,9864.9
18,82441.65
5,3223.7
5,6866.0
2,5326.3
5,44087.91
18,50035.93000000001
90,36184.71
8,7922.599999999999
12,74559.75
3,0.0
4,74132.57
7,24980.399999999998
55,0.0
4,32961.1
50,19878.0
11,0.0
8,37145.7
36,51355.29
17,0.0
28,53713.29
5,27486.4
51,20123.5
5,28796.2
4,17895.47
9,41683.700000000004
29,88517.59
10,74573.50000000001
41,70549.5
82,23331.499999999996
7,31308.1
11,40487.83
57,30456.75
46,44695.5
31,60527.32
23,64687.299999999996
0,0.0
29,88517.59
48,49883.399999999994
16,5638.900000000001
19,106244.29999999999
0,190.6
50,19878.0
13,23833.2
2,2566.4
28,53713.29
29,0.0
48,7329.4
18,891.8
9,6697.499999999999
29,0.0
16,14612.1
42,32149.0
14,0.0
13,4897.8
13,4897.8
13,4897.8
13,4897.8
16,6180.499999999999
5,99693.98000000001
14,0.0
35,26820.5
39,25021.0
22,13878.800000000001
5,99693.98000000001
7,15840.7
19,3083.58
0,0.0
53,53670.399999999994
11,5702.0
22,24245.199999999997
15,7628.0
12,23829.1
5,0.0
3,57182.35
0,3789.5
8,55500.170000000006
1,17821.9
11,11908.300000000001
13,21708.9
0,4065.1
47,27861.649999999998
39,25021.0
3,15851.9
32,36238.619999999995
32,36238.619999999995
32,36238.619999999995
29,0.0
46,5204.099999999999
19,3083.58
48,40750.94999999999
50,13995.64
22,24245.199999999997
47,27861.649999999998
4,30481.690000000002
11,0.0
38,13649.5
1,11387.0
18,891.8
47,18660.9
15,16148.9
15,7628.0
53,53670.399999999994
0,7550.3
0,0.0
5,3495.7000000000003
16,14612.1
18,891.8
12,10749.9
22,24245.199999999997
12,10749.9
21,44421.52000000001
8,62774.61000000001
25,10963.900000000001
15,65366.28999999999
6,29512.91
2,8657.0
0,0.0
0,0.0
23,7794.0
5,0.0
1,2483.0
14,40693.600000000006
17,68042.7
57,76735.3
36,62373.8
147,0.0
23,71486.33
33,4271.8
97,2678.0
24,13257.400000000001
7,782.1
15,110896.06
4,26085.26
47,0.0
23,45536.69
3,56340.6
18,864.1
36,50458.8
33,4271.8
23,71486.33
11,0.0
28,6233.1
16,33681.40000000001
18,24413.52
0,9243.3
4,0.0
37,9070.5
24,55820.9
25,47260.799999999996
25,47260.799999999996
5,25253.21
58,29287.6
30,412.2
23,7290.5
4,66663.14
23,7290.5
13,41010.62999999999
12,65104.2
21,30687.5
0,0.0
19,9850.84
0,26754.02
18,70347.77
12,39712.5
16,55317.3
13,9793.5
12,4227.8
12,42678.02999999999
1,0.0
4,49278.3
4,0.0
1,0.0
2,53495.200000000004
32,64023.299999999996
10,24753.88
12,70341.4
11,32584.2
0,0.0
11,0.0
1,11836.0
29,13292.599999999999
4,36055.1
8,0.0
6,37161.67
10,15258.619999999999
27,23845.55
10,24753.88
5,4032.2
9,50449.020000000004
9,50449.020000000004
10,54422.100000000006
10,54422.100000000006
1,46102.3
4,103357.74
4,103357.74
0,10395.500000000002
0,10395.500000000002
8,41472.39
15,49486.4
15,49486.4
15,49486.4
21,30278.24
14,58535.7
3,51719.3
28,75404.52000000002
1,46102.3
12,61620.299999999996
12,61620.299999999996
4,103357.74
0,6057.400000000001
11,21004.6
1,47780.1
16,0.0
2,53084.81999999999
2,20708.579999999998
15,53160.39999999999
9,0.0
1,96878.03
12,61620.299999999996
1,1239.3
15,22872.7
15,57459.6
15,57459.6
9,2440.1
9,2440.1
8,17209.399999999998
10,17428.28
0,0.0
6,19945.510000000002
31,5562.7
31,5562.7
30,39962.6
42,12492.1
15,37182.0
6,19945.510000000002
7,55784.9
31,44841.84
9,58807.81999999999
18,35302.92
46,29369.850000000002
7,55784.9
12,72554.26000000001
8,83597.67
9,54291.030000000006
10,21694.6
6,0.0
30,47031.49
13,24330.399999999998
21,18766.260000000002
1,25234.7
2,5064.719999999999
21,30278.24
77,22914.320000000003
24,39131.0
15,0.0
55,66640.36
18,44306.5
9,143306.96000000002
1,11840.22
23,49484.969999999994
15,5880.9
15,5880.9
15,5880.9
55,66640.36
5,33558.72
2,20250.6
41,81642.20999999999
28,34820.01
10,18937.04
6,1932.0
16,74104.23999999999
10,51556.700000000004
23,40205.130000000005
30,412.2
4,41381.799999999996
3,6329.900000000001
15,51866.57000000001
25,31967.6
58,67749.76
23,7290.5
15,42384.46
26,3842.6
23,7290.5
16,13596.939999999997
17,24484.9
13,44522.200000000004
20,10609.1
15,5880.9
2,32925.8
27,0.0
15,51866.57000000001
4,41998.600000000006
2,25566.300000000007
5,40659.5
13,24255.199999999997
12,56469.700000000004
4,128025.99999999997
5,40229.50000000001
4,0.0
0,57937.1
7,40727.82
48,0.0
2,30782.199999999997
73,935.51
9,31897.5
13,41889.13
18,74972.07
13,10315.9
10,4888.030000000001
11,0.0
0,0.0
7,76327.9
0,0.0
5,44837.0
6,55261.78
14,36108.91
14,36108.91
14,36108.91
14,36108.91
25,94803.21999999999
25,94803.21999999999
25,94803.21999999999
50,51603.250000000015
45,35876.51
45,35876.51
45,35876.51
22,493.1
14,72754.1
14,72754.1
7,30937.000000000004
7,63698.700000000004
7,63698.700000000004
6,61348.8
14,0.0
4,65098.8
0,0.0
14,108172.99999999999
46,16524.100000000002
46,0.0
5,6509.6
17,16202.300000000001
12,79169.8
8,55287.8
8,55287.8
38,22040.06
1,46102.3
7,63698.700000000004
41,73177.73000000001
6,45764.2
0,0.0
4,21388.12
19,20069.34
6,71743.79999999999
10,21709.76
4,21388.12
6,45764.2
18,90477.6
10,53170.6
3,0.0
7,39906.96
4,16292.199999999999
7,43211.5
23,33201.4
71,26874.09
0,0.0
22,52528.99
35,73728.01
9,26880.300000000003
6,18849.520000000004
41,81642.20999999999
7,23666.5
17,64117.28
25,156.0
26,34294.34
26,48360.700000000004
9,127963.5
26,47583.299999999996
1,6487.5
6,0.0
41,73177.73000000001
31,9972.349999999999
40,40883.19
18,44306.5
25,94934.17
10,15258.619999999999
25,12701.7
4,0.0
24,35830.7
48,43023.4
7,51210.94
10,102152.04000000001
2,46213.3
1,9294.119999999999
32,89972.28
11,65825.20000000001
4,65832.0
19,52610.5
12,90761.7
4,79291.51000000001
0,0.0
4,4814.0
4,21981.8
6,41972.3
42,12492.1
0,0.0
5,19390.6
41,27102.04
41,27102.04
10,34290.399999999994
9,66677.6
14,0.0
6,32904.6
